Score,Score Rank,Percentile,Percentile Rank
-4.5759,274,27.58,255
-3.2026,205,27.57,256
-2.4235,163,27.23,257
-4.8675,282,27.13,258
-5.7613,302,26.66,259
-3.8425,243,26.63,260
-0.7571,79,26.48,261
-3.7391,238,26.09,262
-3.3918,222,26.09,262
-2.9411,192,26.05,264
-3.0208,200,26.04,265
-4.9429,284,25.53,266
-4.519,272,25.0,267
-5.5245,299,24.89,268
-2.8282,188,24.39,269
-5.0077,287,23.87,270
-6.1312,307,23.59,271
-4.1407,258,22.66,272
-3.3287,216,22.65,273
-4.0301,251,22.63,274
-5.3857,294,21.34,275
-5.0437,288,20.53,276
-5.8424,304,19.66,277
-4.0554,254,19.34,278
-1.5962,120,19.09,279
-3.2382,209,19.08,280
-3.4396,226,19.07,281
-3.5834,231,18.56,282
-5.9409,305,18.52,283
-5.359,293,18.4,284
-6.0105,306,18.2,285
-5.5228,298,18.0,286
-5.4898,296,17.42,287
-3.6412,233,17.34,288
-4.0485,253,17.04,289
-4.5644,273,16.79,290
-4.6916,278,16.08,291
-3.4056,224,15.85,292
-4.1116,256,15.7,293
-3.5435,229,15.63,294
-5.2074,291,15.47,295
-4.2745,265,15.17,296
-5.6251,300,13.55,297
-3.2218,207,13.41,298
-2.5894,176,12.43,299
-5.7269,301,10.6,300
-4.4304,269,10.13,301
-5.3861,295,9.23,302
-3.9025,244,8.23,303
-2.968,196,7.89,304
-6.5992,308,6.97,305
-4.1856,260,6.76,306
-8.9333,310,4.59,307
-5.1122,290,3.98,308
-7.3944,309,1.97,309
-4.8086,281,0.93,310
