Score,Score Rank,Percentile,Percentile Rank
-2.7562,180,51.16,153
-1.5746,116,51.01,154
-3.0187,198,50.8,155
-1.8766,134,50.56,156
-2.7384,179,50.51,157
-3.2108,205,50.32,158
-0.3015,57,49.9,159
-1.5974,118,49.84,160
-2.1419,148,49.29,161
-2.0268,142,49.29,161
-1.6676,124,49.2,163
-1.5284,114,49.16,164
-2.7099,177,48.86,165
-1.8626,133,48.68,166
-2.3926,157,48.62,167
-2.4031,158,48.41,168
-3.9432,241,48.13,169
-2.8518,185,48.09,170
-1.4389,109,48.06,171
-1.9359,137,47.98,172
-3.4166,212,47.91,173
-2.7892,184,47.85,174
-3.4872,216,47.48,175
-3.8044,235,47.12,176
-2.7811,183,47.02,177
-2.0549,143,46.63,178
-1.3359,103,46.57,179
-4.6493,274,46.39,180
0.1176,41,46.08,181
-3.8422,238,45.79,182
-1.3566,104,45.74,183
-1.3068,102,45.61,184
-2.8864,189,45.58,185
-2.6528,172,45.4,186
-4.2172,256,45.31,187
-3.1323,202,45.31,187
-3.8017,234,45.08,189
-2.5171,167,45.08,189
-1.4125,108,44.95,191
-4.3147,258,44.84,192
-4.5219,267,44.75,193
-3.495,217,44.37,194
-3.9201,240,44.17,195
-2.9802,193,43.95,196
-2.6908,176,43.77,197
-3.6258,225,43.69,198
-3.0719,199,42.82,199
-3.5974,223,42.71,200
-2.6406,171,42.41,201
-2.5779,168,42.38,202
-2.8683,187,42.26,203
-3.8384,237,41.45,204
-4.7912,279,41.25,205
-3.0141,197,40.86,206
-2.7725,182,40.79,207
-1.2304,97,40.6,208
-4.2087,254,40.59,209
-3.4018,210,40.33,210
-3.4846,215,39.9,211
-2.6191,169,39.88,212
-2.8695,188,39.79,213
-4.7893,278,39.61,214
-3.7999,233,39.48,215
-4.2406,257,39.39,216
-3.5206,220,39.36,217
-1.5045,111,39.26,218
-2.1163,147,38.74,219
-3.7729,231,38.54,220
-5.1385,284,38.44,221
-4.1704,249,38.4,222
-6.5529,307,38.07,223
-3.2379,207,38.06,224
-4.1945,251,37.79,225
-5.2818,289,37.55,226
-4.1228,248,37.38,227
-4.374,261,37.08,228
-1.972,139,37.05,229
-1.0961,90,36.66,230
-3.6349,226,35.96,231
-4.2009,253,35.56,232
-4.57,270,35.38,233
-3.6467,228,35.03,234
-4.3809,263,34.73,235
-2.9883,194,34.37,236
-2.239,151,34.14,237
-2.6734,175,34.1,238
-2.4167,159,33.67,239
-5.0936,282,33.56,240
-2.9341,192,33.11,241
-4.0327,246,33.05,242
-5.2685,288,32.98,243
-4.4984,266,32.72,244
-5.109,283,32.35,245
-4.5283,268,32.07,246
-3.681,229,31.82,247
-5.3185,291,31.22,248
-4.3665,259,30.71,249
-4.6356,271,29.11,250
-3.3275,208,28.78,251
-3.6444,227,28.73,252
-4.7466,277,27.74,253
-4.7942,280,27.66,254
-4.045,247,27.61,255
-4.6677,275,27.13,256
-4.4154,265,26.96,257
-2.4455,162,26.8,258
-5.4753,295,26.7,259
-3.5021,219,26.47,260
-3.1237,201,26.29,261
-4.003,244,25.55,262
-3.7645,230,25.52,263
-5.8289,300,25.49,264
-5.3391,293,24.98,265
-3.5499,221,24.74,266
-1.7298,129,24.4,267
-2.9979,195,24.0,268
-3.9468,242,23.65,269
-5.1708,285,23.38,270
-2.7684,181,23.27,271
-4.6463,273,22.6,272
-3.2193,206,22.58,273
-5.1724,286,21.89,274
-5.3515,294,21.76,275
-6.0741,304,21.25,276
-5.0303,281,20.69,277
-3.1845,203,20.38,278
-5.2583,287,19.85,279
-2.3298,156,19.6,280
-3.4756,214,19.58,281
-3.7801,232,19.22,282
-3.4056,211,18.82,283
-5.9419,302,18.63,284
-1.6269,121,18.0,285
-4.552,269,17.26,286
-5.3315,292,16.58,287
-3.3932,209,16.03,288
-3.9843,243,16.02,289
-5.677,298,15.32,290
-3.8266,236,15.3,291
-3.4307,213,15.19,292
-4.21,255,14.6,293
-5.6786,299,14.33,294
-5.9045,301,13.79,295
-3.5665,222,13.45,296
-7.2596,309,13.37,297
-4.4016,264,13.37,297
-4.7426,276,12.02,299
-3.4993,218,11.89,300
-5.592,296,11.33,301
-7.8918,310,10.82,302
-4.3794,262,10.63,303
-4.0135,245,10.36,304
-5.2989,290,10.16,305
-5.9546,303,9.03,306
-4.3676,260,8.73,307
-6.4514,306,7.75,308
-6.6244,308,6.54,309
-6.1594,305,5.18,310
