Score,Score Rank,Percentile,Percentile Rank
1.0294,34,80.25,87
-1.2363,139,79.79,88
-0.1064,79,79.78,89
-0.403,96,79.64,90
0.3891,56,79.63,91
0.1257,68,79.4,92
-0.7427,112,79.27,93
0.482,53,79.27,93
-1.984,182,78.24,95
-0.3163,93,78.07,96
0.442,54,78.06,97
-1.1361,130,77.22,98
-0.6859,109,77.03,99
-1.8643,175,77.02,100
-1.1562,133,76.93,101
-0.4013,95,76.69,102
-0.8584,117,76.64,103
-0.5683,103,76.57,104
0.5207,50,76.32,105
0.173,66,76.27,106
-0.7341,111,76.23,107
-2.0074,187,75.98,108
-0.5645,102,75.54,109
-0.2308,85,75.5,110
0.1929,65,75.5,110
-0.7241,110,74.58,112
-1.1772,134,74.3,113
-1.6035,156,74.11,114
-3.0378,224,74.08,115
-1.264,142,74.0,116
-0.8363,115,73.83,117
-1.679,162,73.83,117
-2.3542,202,73.63,119
-1.6796,164,73.3,120
-1.8591,173,72.81,121
-1.1192,127,72.65,122
-0.4294,97,72.49,123
-1.4697,152,71.48,124
-1.9848,183,71.05,125
-2.3835,205,70.81,126
-2.2282,195,70.55,127
-1.1217,128,69.96,128
-2.8699,221,69.82,129
-1.9377,180,69.63,130
-1.8404,172,69.55,131
-2.4687,211,69.51,132
-1.6864,165,69.4,133
-2.0201,188,69.37,134
-2.419,207,69.36,135
0.6364,47,69.24,136
-2.4422,209,69.24,136
-0.7659,113,69.07,138
-1.05,125,68.8,139
-1.9206,178,68.78,140
0.2028,64,68.4,141
-1.6483,161,67.91,142
-2.0872,191,67.89,143
0.1019,72,67.77,144
-0.2082,84,67.68,145
-1.0318,124,67.63,146
-1.2558,141,67.56,147
-0.1466,80,67.28,148
-1.2174,137,67.07,149
-1.4435,149,67.05,150
-1.1354,129,66.64,151
-2.8432,220,66.19,152
-2.4258,208,66.18,153
-0.8883,120,65.61,154
-1.3008,145,65.45,155
-2.1967,194,65.28,156
-1.7304,167,65.15,157
-0.1978,83,64.68,158
-1.1892,135,64.67,159
-1.7986,169,64.46,160
-1.5133,153,64.39,161
-1.3482,146,64.22,162
-0.6857,108,63.94,163
-3.11,228,63.66,164
-1.8625,174,63.5,165
-2.3581,203,63.41,166
-1.6793,163,63.1,167
-3.3193,236,63.1,167
-1.9141,177,62.95,169
-0.958,122,62.39,170
-1.4677,151,62.24,171
-0.6503,107,62.22,172
-1.3901,147,62.1,173
-1.9073,176,62.05,174
-3.0692,226,62.01,175
-2.2437,196,62.01,175
-1.8371,171,61.32,177
-2.3662,204,61.32,177
-1.2883,143,60.83,179
-1.961,181,60.25,180
-1.142,131,60.04,181
-1.145,132,58.75,182
-1.0825,126,58.53,183
-1.9367,179,58.51,184
-2.1731,192,58.44,185
-2.3108,200,58.1,186
-3.1962,234,57.78,187
-1.2991,144,57.7,188
-1.7602,168,57.58,189
-2.8333,219,57.25,190
-1.7102,166,57.25,190
-2.0047,186,56.91,192
-2.9452,223,55.93,193
-2.0401,189,55.51,194
-2.5922,215,54.54,195
-0.7829,114,54.37,196
-1.4564,150,54.28,197
-1.5543,154,53.94,198
-1.6081,157,53.65,199
-3.1772,230,53.4,200
-2.7098,218,53.0,201
-2.562,214,52.99,202
-5.5584,285,52.76,203
-3.1825,232,52.34,204
-1.2206,138,52.04,205
-1.6436,160,51.76,206
-2.2736,199,51.74,207
-1.2015,136,51.33,208
-1.5643,155,51.1,209
-0.9329,121,50.59,210
-0.8557,116,49.88,211
-3.5183,237,48.86,212
-3.7566,245,48.72,213
-3.5708,239,48.02,214
-2.3404,201,47.07,215
-4.3267,265,46.9,216
-0.2657,87,46.71,217
-2.2715,198,45.7,218
-3.8769,250,45.17,219
-1.8244,170,44.95,220
-3.6169,241,44.31,221
-2.6129,216,43.51,222
-3.8299,247,43.14,223
-4.074,256,42.5,224
-3.1063,227,42.5,224
-3.6247,242,42.29,226
-1.9892,184,40.68,227
-2.6894,217,40.67,228
-2.1775,193,40.15,229
-2.4991,212,39.94,230
-4.1806,259,37.23,231
-2.5085,213,35.83,232
-4.1989,261,35.7,233
-3.1465,229,34.79,234
-3.6007,240,34.25,235
-4.3945,269,33.88,236
-2.404,206,33.82,237
-3.0447,225,30.45,238
-4.8985,278,30.08,239
-2.4589,210,29.88,240
-1.2387,140,29.67,241
-2.0755,190,28.96,242
-4.1997,262,28.86,243
-3.9556,252,28.21,244
-3.8481,249,27.57,245
-4.4314,270,25.85,246
-3.3025,235,25.46,247
-3.7717,246,25.05,248
-4.6066,271,24.82,249
-2.2483,197,23.64,250
-2.8782,222,23.04,251
-1.4093,148,22.65,252
-5.755,286,22.48,253
-4.3365,267,22.07,254
-6.3209,294,21.58,255
-2.0001,185,19.58,256
-3.9681,253,19.36,257
-4.6973,274,19.27,258
-3.7113,243,18.86,259
-4.0436,254,18.78,260
-5.9932,290,18.64,261
-4.2191,263,18.59,262
-4.695,273,18.43,263
-6.8193,303,18.32,264
-4.295,264,18.15,265
-4.3772,268,18.1,266
-3.7366,244,17.86,267
-6.4018,296,17.78,268
-4.3333,266,16.49,269
-5.1044,279,16.1,270
-4.078,257,16.09,271
-3.5339,238,16.06,272
-4.834,276,15.92,273
-0.6211,106,15.89,274
-6.4507,298,15.65,275
-5.3954,282,15.5,276
-6.373,295,15.11,277
-5.3993,283,15.05,278
-3.843,248,15.04,279
-4.1982,260,14.94,280
-6.5999,300,14.27,281
-7.145,308,14.11,282
-6.7822,302,12.77,283
-5.199,280,11.34,284
-6.1754,292,10.52,285
-3.1794,231,10.0,286
-4.0685,255,9.43,287
-1.6124,158,9.36,288
-4.1281,258,9.29,289
-6.6157,301,9.25,290
-5.376,281,8.78,291
-6.2742,293,8.65,292
-5.4764,284,6.62,293
-7.1351,307,6.52,294
-6.9892,305,6.43,295
-3.1843,233,6.0,296
-5.9608,288,5.9,297
-4.852,277,5.7,298
-4.7585,275,5.58,299
-6.4625,299,5.37,300
-5.9097,287,5.25,301
-6.416,297,4.94,302
-7.3262,309,4.8,303
-6.9353,304,4.71,304
-5.9766,289,4.59,305
-9.2208,310,3.51,306
-3.9412,251,3.34,307
-7.0995,306,3.21,308
-6.1661,291,3.11,309
-4.624,272,1.96,310
