Score,Score Rank,Percentile,Percentile Rank
-1.9738,235,60.4,224
-0.9087,188,60.02,225
-1.1624,200,59.83,226
-1.4342,213,59.67,227
-1.9163,234,58.83,228
-0.1679,164,58.59,229
-3.4788,278,57.78,230
-1.5374,221,57.76,231
-0.9901,191,57.51,232
-2.4898,260,57.4,233
-1.8524,230,57.11,234
-1.5083,218,56.32,235
-1.4239,211,56.26,236
0.2128,145,55.18,237
-1.3175,208,55.13,238
-4.0194,285,54.94,239
-1.0742,196,54.93,240
-2.2152,246,53.53,241
-2.0061,237,53.09,242
-2.5461,261,52.49,243
-3.5978,281,52.06,244
-2.2263,248,51.9,245
-3.3365,272,51.38,246
-1.7324,227,51.21,247
-2.912,265,51.06,248
-3.4133,273,51.01,249
-3.1395,271,50.66,250
-3.4284,274,50.11,251
-2.3243,255,48.48,252
-1.9055,233,48.44,253
-2.2573,249,48.29,254
-2.31,252,48.15,255
-2.4796,259,47.0,256
-1.1707,201,46.19,257
-4.2077,290,46.15,258
-2.0013,236,45.88,259
-2.4067,258,45.14,260
-3.6223,282,44.82,261
-2.2243,247,44.46,262
-2.8625,264,43.7,263
-2.1031,240,43.46,264
-2.3137,253,43.44,265
-1.4797,216,43.11,266
-0.9144,189,43.02,267
-2.035,239,42.85,268
-5.289,303,41.46,269
-3.064,269,40.15,270
-2.6975,263,39.85,271
-4.2354,292,39.32,272
-4.1464,288,38.75,273
-1.8751,231,38.65,274
-4.1285,287,37.86,275
-6.3873,310,37.6,276
-3.0183,267,36.41,277
-3.0751,270,35.92,278
-4.4816,297,34.69,279
-4.4558,296,34.07,280
-4.271,293,33.84,281
-5.5277,305,33.81,282
-4.4442,295,33.8,283
-5.1057,301,33.52,284
-2.1217,242,32.98,285
-4.5825,299,32.64,286
-2.3458,256,31.88,287
-2.3473,257,31.46,288
-0.5025,170,31.38,289
-3.5876,280,31.35,290
-4.3627,294,30.31,291
-5.2637,302,29.48,292
-4.0417,286,29.08,293
-3.9318,283,28.9,294
-4.532,298,28.34,295
-6.3754,309,28.32,296
-3.5258,279,28.19,297
-3.4351,275,25.9,298
-4.2338,291,25.06,299
-3.4476,276,23.57,300
-2.9179,266,22.93,301
-4.6795,300,22.54,302
-5.9875,308,19.28,303
-3.454,277,17.87,304
-5.7874,307,17.76,305
-2.208,245,17.23,306
-4.0043,284,16.23,307
-5.4782,304,12.26,308
-1.0114,192,11.82,309
-5.6354,306,10.92,310
