Score,Score Rank,Percentile,Percentile Rank
-1.6604,99,58.18,97
-2.8278,163,58.03,98
-2.2512,136,58.01,99
-2.0048,123,57.89,100
-0.994,64,57.75,101
-3.4611,202,57.65,102
-1.4098,88,57.48,103
-2.2682,139,57.48,103
-3.542,207,57.46,105
-1.18,73,57.46,105
-1.3158,85,57.04,107
-1.9506,119,56.99,108
-2.6509,156,56.93,109
-0.6417,52,56.51,110
-2.2114,134,56.25,111
-2.9225,172,56.22,112
-1.9354,118,56.08,113
-1.7141,104,55.96,114
-3.9126,228,55.81,115
-1.5355,94,55.61,116
-2.6959,157,55.15,117
-2.51,152,54.88,118
-2.1642,132,54.81,119
-1.6072,97,54.41,120
-1.4351,91,54.26,121
-3.5454,208,54.11,122
-1.8673,112,53.96,123
-3.0484,182,53.64,124
-2.3549,143,53.54,125
-0.1876,36,53.35,126
-2.1088,127,53.29,127
-3.2561,194,53.27,128
-1.1984,76,53.25,129
-0.9712,63,53.16,130
-1.5408,95,53.15,131
-0.3245,38,52.68,132
-3.0376,181,52.46,133
-1.3964,86,52.21,134
-1.2086,77,52.19,135
-1.1874,75,51.8,136
-2.2646,137,51.61,137
-3.0951,184,51.31,138
-2.1762,133,51.29,139
-2.4196,146,50.31,140
-3.3114,198,49.69,141
-0.7096,55,49.28,142
-2.4833,151,48.79,143
-1.7595,108,48.45,144
-1.9274,117,48.41,145
-0.795,58,48.35,146
-1.1813,74,48.26,147
-0.8656,62,48.22,148
-2.9797,175,47.19,149
-4.5902,260,47.06,150
-3.1203,186,47.04,151
-3.0272,179,46.77,152
-2.9928,177,46.46,153
-4.3625,250,45.9,154
-3.8818,225,45.58,155
-2.9034,170,45.12,156
-2.3243,140,45.02,157
-4.3995,252,45.01,158
-2.2674,138,44.85,159
-3.0292,180,44.45,160
-2.4741,150,44.28,161
-2.2494,135,44.06,162
-2.7948,161,44.02,163
-1.6568,98,43.94,164
-3.5289,206,43.86,165
-2.3288,141,43.75,166
-3.7293,215,43.73,167
-3.7313,216,43.33,168
-2.1616,130,43.18,169
-1.7551,107,43.17,170
-6.1227,300,43.04,171
-3.7625,218,42.66,172
-2.4073,145,42.19,173
-4.707,267,42.12,174
-2.699,158,41.79,175
-4.9213,272,41.35,176
-2.6245,155,41.25,177
-3.2893,197,40.97,178
-2.5706,154,40.93,179
-2.8548,165,40.34,180
-2.3523,142,40.31,181
-3.6562,212,40.16,182
-4.1945,241,40.15,183
-4.6909,266,39.84,184
-4.2614,245,39.5,185
-3.9269,229,39.46,186
-3.0959,185,39.4,187
-2.1636,131,39.38,188
-2.9311,173,39.1,189
-3.862,223,39.08,190
-5.1923,279,38.92,191
-4.2494,244,38.79,192
-4.1849,238,37.58,193
-3.4114,201,37.25,194
-3.8482,222,36.88,195
-3.7593,217,36.64,196
-2.4245,147,36.34,197
-3.905,227,36.29,198
-3.9813,231,36.25,199
-3.3179,199,36.17,200
-3.1536,187,35.89,201
-3.971,230,35.82,202
-4.2108,242,35.39,203
-1.7475,106,35.21,204
-5.362,287,35.18,205
-1.7676,109,34.56,206
-2.8074,162,33.73,207
-2.8996,169,33.63,208
-2.8945,168,33.47,209
-3.1542,188,33.42,210
-3.254,193,33.14,211
-2.4482,148,33.06,212
-5.3439,286,32.6,213
-1.1258,69,32.04,214
-3.6957,213,32.03,215
-3.3741,200,31.93,216
-3.4851,203,31.93,216
-2.7091,159,31.92,218
-4.5984,262,31.88,219
-4.5858,259,31.48,220
-3.7007,214,31.45,221
-3.2613,195,31.45,221
-5.3136,284,31.2,223
-4.5919,261,31.08,224
-4.5052,256,30.9,225
-4.2756,246,30.8,226
-4.1937,240,30.79,227
-5.2638,282,30.79,227
-4.9259,273,30.73,229
-1.6799,101,30.46,230
-4.8757,270,30.35,231
-1.4294,90,30.34,232
-5.3088,283,30.25,233
-3.2003,191,29.96,234
-5.037,275,29.81,235
-2.9509,174,29.45,236
-5.0587,276,29.35,237
-5.5344,292,29.04,238
-3.6268,210,28.81,239
-0.641,51,28.2,240
-4.0458,234,27.92,241
-1.4943,93,27.89,242
-3.246,192,26.84,243
-2.4626,149,26.47,244
-5.4913,289,26.36,245
-4.082,235,26.29,246
-5.4996,291,26.21,247
-4.1702,237,26.18,248
-0.4015,43,26.12,249
-3.6282,211,25.71,250
-4.8945,271,25.36,251
-5.8868,297,24.69,252
-2.8628,166,24.34,253
-2.9925,176,24.31,254
-3.0033,178,23.9,255
-4.2348,243,23.9,255
-3.0931,183,23.9,255
-2.4028,144,23.59,258
-3.7922,220,23.5,259
-4.4259,253,23.32,260
-4.1893,239,23.24,261
-5.2374,280,22.9,262
-3.9823,232,22.42,263
-3.5284,205,22.41,264
-2.8374,164,21.61,265
-3.7868,219,21.25,266
-4.3267,249,20.49,267
-3.1796,190,20.36,268
-5.3963,288,19.51,269
-4.3658,251,18.79,270
-5.3206,285,18.37,271
-3.5156,204,18.03,272
-6.1999,301,17.87,273
-5.8538,295,17.68,274
-4.8515,269,17.32,275
-5.4994,290,17.27,276
-4.5521,258,17.25,277
-4.3202,248,16.92,278
-5.6501,294,16.17,279
-4.444,254,15.94,280
-5.0674,278,15.92,281
-3.8277,221,15.49,282
-2.5209,153,14.48,283
-6.0225,299,14.33,284
-6.5412,306,14.19,285
-6.6523,307,13.87,286
-1.9232,116,13.23,287
-6.0063,298,12.97,288
-3.9027,226,12.61,289
-4.5107,257,12.53,290
-6.3653,304,12.33,291
-4.0208,233,12.05,292
-7.784,309,11.69,293
-4.7777,268,11.68,294
-3.5504,209,11.54,295
-5.8707,296,11.36,296
-4.2998,247,11.33,297
-6.5266,305,10.64,298
-7.6526,308,10.59,299
-5.2449,281,10.17,300
-4.9404,274,10.03,301
-4.6575,264,9.99,302
-4.468,255,9.78,303
-6.3438,303,9.4,304
-6.2849,302,8.77,305
-4.6701,265,7.8,306
-5.604,293,7.42,307
-5.0596,277,6.98,308
-8.0007,310,5.61,309
-4.6203,263,3.76,310
