Score,Score Rank,Percentile,Percentile Rank
-3.9951,267,54.19,171
-2.3353,188,53.64,172
-2.2693,185,52.8,173
-0.5769,92,52.57,174
-1.1785,124,52.13,175
-1.8425,164,51.82,176
-0.6982,98,51.76,177
-1.7347,157,51.57,178
-1.9471,172,51.2,179
-1.1735,123,51.01,180
-1.3437,136,50.89,181
-1.8683,167,50.73,182
-2.2176,182,50.16,183
-4.0083,268,49.85,184
-2.933,221,49.85,184
-1.5545,145,49.83,186
-0.2297,73,49.76,187
-3.0161,226,49.69,188
-2.3207,187,49.61,189
0.0945,53,49.58,190
-1.7374,158,49.53,191
-3.8199,257,49.52,192
-2.6811,205,49.19,193
-3.009,224,49.12,194
-1.6429,152,49.08,195
-2.7022,206,48.91,196
-1.0195,109,48.71,197
-1.5686,147,47.85,198
-1.5514,144,47.77,199
-2.1863,180,47.32,200
-2.6046,200,46.85,201
-3.613,245,46.68,202
-2.6496,201,45.84,203
-3.1591,233,45.75,204
-3.4198,239,45.7,205
-1.4356,140,45.56,206
-3.7616,256,45.39,207
-3.6991,253,45.28,208
-3.6548,249,44.79,209
-3.8397,258,43.43,210
-3.9382,261,42.72,211
-3.2325,236,42.64,212
-3.6917,251,42.59,213
-2.4535,194,41.56,214
-1.7737,160,41.42,215
-0.0994,66,41.02,216
-3.612,244,40.84,217
-3.85,259,40.69,218
-2.6745,204,40.47,219
-1.5855,149,40.4,220
-4.2348,281,40.22,221
-1.8473,165,40.09,222
-5.1248,295,40.05,223
-2.2805,186,40.03,224
-3.0759,228,39.76,225
-2.4982,195,39.5,226
-4.2173,278,39.31,227
-3.0808,229,38.96,228
-2.7742,215,38.59,229
-3.1216,231,38.12,230
-2.6658,202,37.6,231
-2.7959,216,37.44,232
-3.2263,235,36.74,233
-3.696,252,36.67,234
-2.928,220,36.63,235
-2.7645,214,36.39,236
-2.2481,184,35.95,237
-1.248,128,35.55,238
-3.0288,227,35.06,239
-1.952,173,34.93,240
-2.561,196,34.86,241
-4.2262,279,34.8,242
-2.3557,191,34.72,243
-6.5415,309,34.65,244
-2.2399,183,34.5,245
-2.9974,223,34.36,246
-1.0249,110,34.29,247
-4.4236,288,34.16,248
-2.5687,198,34.07,249
-5.113,294,33.41,250
-3.0098,225,33.29,251
-3.1682,234,33.21,252
-2.7454,211,32.13,253
-4.2972,283,31.68,254
-5.2846,296,31.59,255
-3.9158,260,31.14,256
-2.7602,213,30.69,257
-4.2276,280,30.19,258
-2.7431,209,29.72,259
-4.1937,276,29.7,260
-3.6626,250,29.55,261
-5.5938,302,29.49,262
-3.0849,230,29.01,263
-4.6699,293,28.9,264
-5.5766,300,28.4,265
-3.9721,264,28.22,266
-2.4245,193,28.12,267
-4.0856,271,27.6,268
-3.9821,266,27.49,269
-3.1223,232,27.19,270
-6.1993,307,26.65,271
-3.4936,241,26.6,272
-1.7317,156,25.97,273
-2.9353,222,25.71,274
-3.9722,265,25.54,275
-5.5883,301,24.67,276
-3.6227,246,24.29,277
-4.1328,273,24.1,278
-4.2595,282,23.92,279
-5.6711,304,23.76,280
-3.4405,240,23.31,281
-4.6529,292,22.99,282
-3.5228,243,22.71,283
-4.3376,285,22.16,284
-3.5097,242,22.13,285
-4.1589,274,22.11,286
-4.4547,290,21.62,287
-3.2879,237,20.82,288
-4.4298,289,20.62,289
-3.9689,262,20.6,290
-5.9288,305,20.22,291
-3.9715,263,19.74,292
-5.3705,298,19.73,293
-6.5218,308,19.63,294
-4.3296,284,18.92,295
-3.6505,248,18.12,296
-5.9535,306,17.89,297
-4.0544,270,17.8,298
-2.8144,217,17.77,299
-4.2009,277,16.9,300
-4.0273,269,14.94,301
-3.7265,255,14.7,302
-4.5518,291,14.54,303
-5.3496,297,14.37,304
-5.5571,299,14.0,305
-5.6053,303,13.59,306
-4.372,287,13.58,307
-6.5816,310,12.33,308
-4.3499,286,9.6,309
-3.645,247,9.17,310
