Score,Score Rank,Percentile,Percentile Rank
-3.0782,168,30.35,209
-5.3241,275,30.05,210
-3.2346,183,30.02,211
-3.3919,190,29.71,212
-4.1497,227,29.69,213
-2.5546,132,29.38,214
-1.3439,82,29.17,215
-4.9755,265,29.06,216
-3.163,175,28.62,217
-1.2952,79,28.5,218
-2.8808,158,28.48,219
-6.367,295,28.42,220
-3.751,201,28.31,221
-7.4912,306,27.85,222
-3.2118,180,27.81,223
-4.9487,264,27.65,224
-5.6874,284,27.28,225
-4.8295,255,26.48,226
-4.0836,222,26.05,227
-5.0401,269,26.01,228
-2.6345,140,25.52,229
-4.5748,241,25.11,230
-5.4246,277,24.92,231
-5.0933,271,24.73,232
-3.4087,191,24.64,233
-5.3654,276,24.43,234
-5.0836,270,24.23,235
-5.7985,287,24.22,236
-3.6569,198,24.16,237
-3.7634,204,23.94,238
-5.2579,274,23.82,239
-3.6538,197,23.8,240
-3.147,173,23.49,241
-4.8141,253,23.47,242
-3.7528,203,23.32,243
-5.6846,283,23.19,244
-4.4554,237,23.11,245
-5.5452,278,22.92,246
-4.7499,250,22.31,247
-4.8626,257,22.17,248
-3.247,184,22.14,249
-2.6711,143,22.12,250
-4.938,263,22.07,251
-5.1187,272,21.97,252
-5.8402,289,21.62,253
-6.0878,291,21.31,254
-0.5027,43,21.26,255
-3.3608,188,20.55,256
-4.4712,239,20.44,257
-3.1361,172,20.41,258
-4.8211,254,20.35,259
-4.8324,256,20.22,260
-6.5194,298,20.2,261
-3.8557,209,20.18,262
-3.8833,214,20.18,262
-4.6484,245,20.12,264
-4.1825,229,19.93,265
-4.9763,266,19.81,266
-3.6237,196,19.75,267
-4.0117,220,19.74,268
-4.9026,261,19.16,269
-3.5687,194,18.94,270
-4.1111,225,18.48,271
-4.0891,224,18.14,272
-6.8396,302,18.07,273
-5.5944,281,17.66,274
-5.7039,285,16.25,275
-4.6907,247,15.95,276
-4.2519,231,15.52,277
-3.8992,215,15.34,278
-6.4067,296,14.95,279
-4.1759,228,14.81,280
-5.1427,273,14.63,281
-4.598,243,14.56,282
-4.3817,233,14.54,283
-5.6654,282,14.39,284
-6.505,297,14.28,285
-6.5311,300,14.23,286
-2.4429,126,14.18,287
-7.3386,304,13.96,288
-4.7233,248,13.94,289
-4.0883,223,13.82,290
-4.6074,244,13.69,291
-6.1876,293,13.65,292
-4.9235,262,13.62,293
-6.5296,299,13.28,294
-4.8856,260,13.21,295
-4.6512,246,13.01,296
-6.9271,303,12.85,297
-4.03,221,12.22,298
-6.1987,294,12.11,299
-5.5538,280,10.59,300
-1.9411,106,10.48,301
-7.4348,305,10.04,302
-7.9224,309,9.01,303
-3.8047,206,8.98,304
-7.7922,307,8.09,305
-6.0925,292,7.09,306
-8.129,310,6.91,307
-6.8261,301,6.5,308
-7.8353,308,6.15,309
-5.8147,288,5.82,310
