Score,Score Rank,Percentile,Percentile Rank
-2.1952,138,57.8,112
-1.9084,124,57.64,113
-3.004,197,57.46,114
-0.7325,58,57.33,115
-2.286,146,57.12,116
-3.3811,217,56.86,117
-2.1774,135,56.75,118
-3.0263,200,56.44,119
-2.3362,151,56.38,120
-5.3539,295,56.27,121
-1.5208,101,56.19,122
-1.0603,76,55.75,123
-0.8771,67,55.62,124
-2.8543,181,55.62,124
-1.1165,82,55.61,126
-3.2076,210,55.45,127
-2.3434,153,55.26,128
-3.4441,219,54.69,129
-3.0674,203,54.62,130
-1.0779,78,54.4,131
-0.4974,51,54.32,132
-3.0171,198,54.29,133
-0.5773,53,54.22,134
-2.9833,194,53.59,135
-1.6311,111,53.55,136
0.4491,23,53.53,137
-2.8754,185,53.26,138
-0.9997,72,53.21,139
-2.1447,132,52.98,140
-1.6188,109,52.98,140
-2.2713,145,52.96,142
-2.9156,190,52.79,143
-2.3241,150,52.33,144
-1.2261,86,51.9,145
-1.4657,96,51.87,146
-3.0671,202,51.76,147
-3.3194,213,51.65,148
-2.6432,175,51.49,149
-2.8995,188,50.73,150
-3.519,229,50.53,151
-2.2071,139,49.76,152
-2.6374,173,49.28,153
-2.0952,128,49.07,154
-4.2099,261,49.01,155
-0.3527,44,48.81,156
-1.5819,108,48.64,157
-4.2349,263,48.58,158
-3.4209,218,48.29,159
-2.3397,152,48.13,160
-1.113,81,48.11,161
-2.9228,191,48.1,162
-3.1324,207,47.92,163
-4.2308,262,47.88,164
-2.3833,155,47.39,165
-1.5654,106,47.27,166
-4.4517,268,47.23,167
-2.2335,143,47.19,168
-1.5761,107,46.92,169
-1.6453,112,46.9,170
-4.035,252,46.78,171
-1.5041,99,46.62,172
-2.4211,159,46.6,173
-0.7978,63,46.58,174
-2.9898,195,46.51,175
-2.5237,166,46.46,176
-2.4696,164,46.39,177
-2.8626,182,46.22,178
-2.8749,183,46.17,179
-2.1561,134,45.94,180
-3.6443,235,45.9,181
-3.6494,236,45.85,182
-5.8884,303,45.83,183
-3.4678,223,45.76,184
-4.7752,279,45.73,185
-2.6091,170,45.55,186
-3.4534,220,45.29,187
-2.2141,142,45.11,188
-3.854,246,44.67,189
-2.6737,177,44.65,190
-3.4693,224,43.91,191
-4.442,267,43.91,191
-5.0242,289,43.67,193
-1.9419,127,43.66,194
-2.3984,157,43.55,195
-1.9295,126,43.42,196
-2.6378,174,42.89,197
-4.648,275,42.82,198
-5.4598,297,42.65,199
-2.5319,167,42.31,200
-3.8027,244,42.31,200
-3.4575,221,42.24,202
-0.9363,71,41.97,203
-4.6985,277,41.93,204
-3.461,222,41.86,205
-2.5643,169,41.86,205
-3.806,245,41.76,207
-2.788,180,41.66,208
-2.5431,168,41.3,209
-2.3817,154,40.57,210
-2.4852,165,40.46,211
-4.1815,260,39.91,212
-1.4542,94,39.28,213
-2.8901,187,39.25,214
-4.0593,254,39.07,215
-5.127,292,38.6,216
-5.4565,296,38.57,217
-3.6506,237,38.35,218
-3.2789,211,38.26,219
-4.106,257,38.21,220
-4.5184,271,38.05,221
-2.6329,172,38.0,222
-3.1445,208,37.77,223
-2.1377,130,37.63,224
-2.1473,133,37.44,225
-4.4647,269,37.32,226
-3.3709,216,36.73,227
-2.2886,147,36.44,228
-4.9637,283,36.3,229
-5.4617,298,36.21,230
-2.9983,196,36.18,231
-0.1965,39,35.9,232
-1.7277,115,35.64,233
-3.6589,238,35.61,234
-2.875,184,35.54,235
-1.3673,90,35.46,236
-2.7704,179,35.2,237
-4.987,286,35.0,238
-2.9453,192,34.43,239
-5.1763,293,34.18,240
-4.5802,272,33.98,241
-1.7373,116,33.34,242
-4.9486,282,33.32,243
-3.0182,199,32.91,244
-4.0922,255,32.78,245
-4.0933,256,32.61,246
-3.4779,225,32.44,247
-3.7096,242,32.26,248
-3.1059,205,32.13,249
-3.7229,243,32.1,250
-3.3299,214,32.09,251
-5.1221,291,31.57,252
-2.7262,178,31.23,253
-4.3273,265,30.69,254
-3.5699,231,29.97,255
-3.306,212,29.72,256
-3.0892,204,29.68,257
-2.1429,131,29.6,258
-2.1844,137,29.53,259
-4.4843,270,29.1,260
-3.5044,227,29.08,261
-4.6935,276,29.0,262
-3.6366,234,28.19,263
-4.3208,264,27.85,264
-4.634,273,27.36,265
-2.6307,171,26.95,266
-4.7307,278,26.84,267
-2.8823,186,26.82,268
-3.878,248,26.63,269
-3.1087,206,26.57,270
-3.6609,239,26.57,270
-4.9011,281,26.16,272
-3.0523,201,26.12,273
-3.6303,233,25.99,274
-4.6348,274,25.15,275
-5.6676,299,24.79,276
-3.4858,226,24.23,277
-3.8875,249,24.17,278
-5.1141,290,23.74,279
-4.8654,280,23.31,280
-6.2831,306,22.57,281
-5.7068,301,22.34,282
-3.591,232,21.65,283
-3.9436,250,20.91,284
-6.4213,308,20.27,285
-4.9983,287,19.52,286
-5.9145,304,19.47,287
-5.0156,288,18.87,288
-1.9025,123,18.8,289
-6.6161,309,18.7,290
-3.5681,230,18.61,291
-4.4386,266,18.28,292
-3.8575,247,18.28,292
-4.113,258,18.0,294
-5.7188,302,17.67,295
-6.1586,305,17.61,296
-3.369,215,16.48,297
-5.6823,300,16.11,298
-3.6742,241,15.7,299
-1.6941,113,15.7,299
-6.3362,307,15.6,301
-3.96,251,15.35,302
-2.4307,161,14.53,303
-1.7807,118,14.17,304
-4.9673,284,12.58,305
-5.2852,294,10.5,306
-4.054,253,9.43,307
-4.1772,259,9.38,308
-7.0916,310,9.38,308
-4.9745,285,3.58,310
